order_id,order_date,User name,products,Total_Items,Total cost,Payment method,City,Store type,Discount_Applied,Customer_Category,Season,Promotion
1000001337,07/03/2020 11:16,Megan Davis,"['Air Freshener', 'Chips']",1,28.69,Cash,Los Angeles,Convenience Store,FALSE,Senior Citizen,Fall,Discount on Selected Items
1000001342,29/05/2020 19:06,Amy Powell,['Ice Cream'],5,65.13,Cash,Los Angeles,Supermarket,FALSE,Retiree,Winter,Discount on Selected Items
1000001345,09/11/2023 14:25,Gabrielle Booker,"['Bath Towels', 'Vinegar', 'Chips', 'Cereal', 'Spinach']",4,53.61,Credit Card,Los Angeles,Supermarket,TRUE,Young Adult,Summer,
1000001356,25/06/2021 05:21,Jessica Taylor,"['Butter', 'Laundry Detergent', 'Ice Cream', 'Milk', 'Baby Wipes']",5,91.51,Cash,Los Angeles,Convenience Store,TRUE,Young Adult,Winter,
1000001358,22/01/2023 00:34,Tonya Smith,"['Cereal Bars', 'Yogurt']",5,74.37,Credit Card,Los Angeles,Supermarket,TRUE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000001362,21/01/2020 17:49,Stephen Todd,"['Insect Repellent', 'Toothpaste', 'Rice']",2,87.31,Debit Card,Los Angeles,Pharmacy,TRUE,Professional,Fall,
1000001371,20/02/2020 03:01,John Stephens,['Cheese'],7,49.47,Mobile Payment,Los Angeles,Supermarket,TRUE,Student,Fall,
1000001377,08/01/2022 13:24,Jennifer Estrada,"['Sponges', 'Jam']",6,12.26,Mobile Payment,Los Angeles,Convenience Store,TRUE,Student,Spring,BOGO (Buy One Get One)
1000001380,04/05/2020 15:34,Stephanie Wallace,"['Rice', 'Pasta', 'Pasta', 'Pickles', 'Dustpan']",8,10.88,Mobile Payment,Los Angeles,Supermarket,TRUE,Student,Winter,Discount on Selected Items
1000001382,01/01/2020 06:24,Nicole May,['Insect Repellent'],9,45.14,Debit Card,Los Angeles,Warehouse Club,TRUE,Teenager,Spring,Discount on Selected Items
1000001394,24/03/2024 00:17,Justin Miller,['Hair Gel'],7,27.12,Cash,Los Angeles,Pharmacy,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000001409,18/04/2021 06:48,Audrey West,"['Razors', 'Soap', 'Sponges', 'Hand Sanitizer', 'Pancake Mix']",5,39.09,Mobile Payment,Los Angeles,Specialty Store,FALSE,Teenager,Fall,BOGO (Buy One Get One)
1000001421,20/07/2023 23:20,Elizabeth Fields,"['Plant Fertilizer', 'BBQ Sauce', 'Ketchup', 'Power Strips', 'Cleaning Rags']",4,14.58,Cash,Los Angeles,Department Store,FALSE,Professional,Summer,Discount on Selected Items
1000001433,18/04/2021 14:36,Lori Pearson,"['Lawn Mower', 'Mustard', 'Plant Fertilizer', 'Pancake Mix']",8,94.41,Cash,Los Angeles,Supermarket,FALSE,Teenager,Winter,Discount on Selected Items
1000001435,04/01/2023 17:05,Travis Moran,"['Cereal Bars', 'Soap', 'Apple']",8,65.6,Debit Card,Los Angeles,Department Store,TRUE,Middle-Aged,Fall,
1000001439,11/09/2020 04:41,Gary Brewer,"['Cereal Bars', 'Broom', 'Orange']",8,63.1,Debit Card,Los Angeles,Supermarket,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
1000001440,03/11/2021 06:16,Megan Miller,"['Apple', 'Vacuum Cleaner', 'Tea']",1,53.01,Cash,Los Angeles,Convenience Store,TRUE,Student,Spring,Discount on Selected Items
1000001441,14/10/2021 00:18,Peter Hamilton,"['Soda', 'Pancake Mix', 'Bath Towels', 'Baby Wipes']",1,73.34,Cash,Los Angeles,Warehouse Club,TRUE,Young Adult,Fall,
1000001454,12/03/2023 04:22,Melody Gomez,['Diapers'],1,17.03,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Professional,Spring,
1000001498,17/08/2023 03:58,Lisa Gutierrez,['Dishware'],6,10.37,Mobile Payment,Los Angeles,Department Store,TRUE,Teenager,Fall,Discount on Selected Items
1000001513,18/01/2023 01:58,David Fuentes,"['Soap', 'Dish Soap']",7,41.7,Credit Card,Los Angeles,Pharmacy,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000001531,28/04/2023 13:59,Trevor Morris,"['Hair Gel', 'Shower Gel', 'Coffee', 'Tissues', 'Ketchup']",1,80.66,Mobile Payment,Los Angeles,Department Store,TRUE,Professional,Fall,Discount on Selected Items
1000001535,06/04/2023 09:07,Joyce Cook,"['Light Bulbs', 'Apple', 'Tuna', 'Shaving Cream', 'Mustard']",3,5.88,Mobile Payment,Los Angeles,Pharmacy,FALSE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000001542,23/11/2022 12:36,Henry Stokes,"['Cleaning Rags', 'Salmon', 'Pasta', 'Garden Hose']",4,96.61,Mobile Payment,Los Angeles,Specialty Store,FALSE,Young Adult,Fall,
1000001544,17/04/2020 14:09,Jennifer Poole,"['Soap', 'Deodorant', 'Ketchup', 'Paper Towels']",6,81.64,Debit Card,Los Angeles,Department Store,FALSE,Young Adult,Fall,Discount on Selected Items
1000001553,24/01/2023 11:00,Kevin Stone,"['Rice', 'Tissues', 'Feminine Hygiene Products', 'Cheese']",5,91.63,Cash,Los Angeles,Department Store,TRUE,Homemaker,Summer,
1000001558,10/03/2022 23:32,Debra Guzman,"['Toothpaste', 'Power Strips', 'Olive Oil', 'Sponges', 'Mop']",7,66.9,Debit Card,Los Angeles,Convenience Store,FALSE,Professional,Fall,
1000001568,16/02/2024 19:29,Bryan Moore,['Soda'],5,79.62,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Student,Fall,
1000001569,08/07/2023 01:45,Sarah Brock,"['Onions', 'Olive Oil', 'Tissues', 'Plant Fertilizer', 'Mop']",4,69.66,Debit Card,Los Angeles,Warehouse Club,FALSE,Senior Citizen,Winter,Discount on Selected Items
1000001572,25/02/2024 10:17,Lisa Brown,"['Banana', 'Coffee']",8,6.47,Mobile Payment,Los Angeles,Supermarket,TRUE,Middle-Aged,Fall,
1000001578,04/04/2021 21:53,Joyce Williams,"['Air Freshener', 'Shampoo']",9,19.27,Credit Card,Los Angeles,Department Store,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000001583,02/10/2022 03:27,Shelly Collins,"['Pickles', 'Pasta', 'Spinach']",5,83.74,Debit Card,Los Angeles,Warehouse Club,TRUE,Young Adult,Summer,
1000001590,22/05/2022 23:37,Stephanie Chapman,"['Lawn Mower', 'Paper Towels', 'Cleaning Rags', 'Dishware']",7,41.88,Cash,Los Angeles,Pharmacy,TRUE,Retiree,Spring,
1000001592,15/04/2020 07:48,Russell Higgins,"['Soap', 'Cereal Bars', 'Shampoo']",8,15.88,Debit Card,Los Angeles,Warehouse Club,FALSE,Young Adult,Summer,Discount on Selected Items
1000001602,29/04/2023 14:01,Ashley Lambert,"['Dish Soap', 'Baby Wipes', 'Dishware', 'Hand Sanitizer']",9,65.78,Mobile Payment,Los Angeles,Specialty Store,TRUE,Professional,Winter,BOGO (Buy One Get One)
1000001620,16/10/2020 21:24,Taylor Perez,"['Beef', 'Potatoes']",6,70.67,Cash,Los Angeles,Pharmacy,TRUE,Retiree,Winter,
1000001624,04/01/2022 01:52,Amanda Rhodes,"['Vacuum Cleaner', 'Shower Gel', 'Soda', 'Eggs', 'Honey']",10,26,Mobile Payment,Los Angeles,Specialty Store,TRUE,Homemaker,Summer,
1000001627,06/05/2023 05:45,Billy Lopez,"['Hand Sanitizer', 'Shampoo', 'Eggs']",5,28.23,Mobile Payment,Los Angeles,Supermarket,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000001635,12/03/2022 17:49,Rebecca Miles,['Dustpan'],10,97.62,Credit Card,Los Angeles,Pharmacy,FALSE,Homemaker,Spring,
1000001638,13/10/2022 07:30,Paul Kidd,"['Canned Soup', 'Broom', 'Mustard', 'BBQ Sauce', 'Toilet Paper']",7,35.01,Mobile Payment,Los Angeles,Specialty Store,TRUE,Student,Winter,Discount on Selected Items
1000001643,25/02/2024 09:40,Tiffany Long,"['Paper Towels', 'Shrimp', 'Pancake Mix', 'Coffee', 'Honey']",10,39.76,Debit Card,Los Angeles,Specialty Store,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000001646,11/02/2021 18:47,Jason Robinson,"['Hand Sanitizer', 'Diapers']",2,6.36,Cash,Los Angeles,Specialty Store,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000001691,22/04/2023 00:48,Robert Mitchell,"['Iron', 'Cereal', 'Vinegar', 'Cereal']",2,45.64,Mobile Payment,Los Angeles,Department Store,TRUE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000001701,31/07/2020 22:25,Mary Russell,"['Bath Towels', 'Ketchup', 'Tissues', 'Toothpaste', 'Coffee']",2,41.07,Cash,Los Angeles,Specialty Store,FALSE,Middle-Aged,Winter,Discount on Selected Items
1000001713,11/02/2021 11:09,Tammy Cole,"['Diapers', 'Rice', 'Cheese']",4,60.9,Cash,Los Angeles,Specialty Store,FALSE,Professional,Fall,Discount on Selected Items
1000001716,25/02/2022 05:36,Tyler Patel,"['Tuna', 'Vinegar']",8,68.39,Cash,Los Angeles,Department Store,TRUE,Young Adult,Summer,BOGO (Buy One Get One)
1000001725,28/02/2024 00:23,Tracy Peterson,['Potatoes'],8,33.48,Mobile Payment,Los Angeles,Specialty Store,TRUE,Professional,Summer,
1000001752,09/08/2023 12:37,William Dean,"['Plant Fertilizer', 'Vinegar', 'Trash Bags']",3,37.64,Cash,Los Angeles,Warehouse Club,FALSE,Student,Fall,BOGO (Buy One Get One)
1000001762,31/03/2022 07:52,Christy Moore,"['Tea', 'Trash Cans', 'Feminine Hygiene Products']",1,44.48,Cash,Los Angeles,Supermarket,TRUE,Senior Citizen,Winter,
1000001767,02/08/2020 13:23,Jonathan Price,"['Cleaning Rags', 'Vinegar', 'Cleaning Rags', 'Tuna', 'Hair Gel']",6,78.37,Cash,Los Angeles,Supermarket,TRUE,Retiree,Fall,Discount on Selected Items
1000001774,08/10/2020 07:20,John Hill,"['Tea', 'Honey', 'Pancake Mix', 'Beef']",7,9.2,Debit Card,Los Angeles,Convenience Store,FALSE,Young Adult,Spring,
1000001787,10/12/2020 19:21,Wanda George,"['Shaving Cream', 'Deodorant', 'Iron']",4,97.07,Credit Card,Los Angeles,Convenience Store,TRUE,Young Adult,Winter,Discount on Selected Items
1000001796,29/03/2020 09:58,Caitlin Ross,"['Coffee', 'Paper Towels']",8,69.24,Debit Card,Los Angeles,Supermarket,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000001803,15/02/2020 17:50,Andrew Wright,"['Shampoo', 'Potatoes', 'Chicken', 'Shower Gel']",3,81.12,Mobile Payment,Los Angeles,Specialty Store,FALSE,Retiree,Summer,
1000001806,22/01/2024 07:27,Melanie Jackson,['Laundry Detergent'],8,92.95,Debit Card,Los Angeles,Pharmacy,TRUE,Senior Citizen,Spring,
1000001814,20/01/2020 04:52,Jonathan Frost,['Dishware'],2,65.99,Debit Card,Los Angeles,Pharmacy,FALSE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000001823,06/04/2022 06:32,Brent Romero,"['Power Strips', 'Soap']",1,98.02,Cash,Los Angeles,Specialty Store,TRUE,Professional,Winter,
1000001824,04/02/2022 16:43,Mary Arnold,"['Shower Gel', 'Chicken', 'Dish Soap']",7,51.97,Debit Card,Los Angeles,Department Store,TRUE,Teenager,Fall,
1000001832,14/05/2021 07:44,Dr. Sabrina Mullen,['Milk'],2,6.86,Mobile Payment,Los Angeles,Department Store,FALSE,Teenager,Summer,
1000001842,07/02/2024 12:21,Elizabeth Lee,"['Shaving Cream', 'Trash Bags']",1,98.72,Cash,Los Angeles,Convenience Store,FALSE,Homemaker,Winter,Discount on Selected Items
1000001847,10/12/2021 16:30,Megan Brown,"['Paper Towels', 'Toothpaste', 'Soda', 'Syrup']",4,37.6,Credit Card,Los Angeles,Supermarket,FALSE,Teenager,Fall,
1000001873,25/07/2023 14:32,Nathan Hahn,['Dishware'],7,63.3,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Retiree,Fall,Discount on Selected Items
1000001885,30/01/2023 01:35,Steven Reynolds,"['Toothbrush', 'Chips', 'Bread', 'Air Freshener']",5,72.43,Cash,Los Angeles,Warehouse Club,TRUE,Professional,Fall,Discount on Selected Items
1000001893,20/12/2023 08:01,Jillian Nguyen,"['Insect Repellent', 'Ketchup', 'Mop']",2,84.02,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Middle-Aged,Spring,
1000001899,05/10/2020 23:38,Susan Higgins,['Carrots'],2,25.44,Debit Card,Los Angeles,Department Store,FALSE,Student,Summer,BOGO (Buy One Get One)
1000001928,05/07/2021 09:54,Richard Dorsey,"['Carrots', 'Diapers', 'Bath Towels', 'Toothpaste']",5,95.59,Cash,Los Angeles,Specialty Store,TRUE,Retiree,Spring,Discount on Selected Items
1000001945,08/05/2023 16:31,Stephen Davis Jr.,"['Shower Gel', 'Extension Cords']",7,23.82,Credit Card,Los Angeles,Pharmacy,FALSE,Professional,Spring,
1000001949,13/06/2021 04:56,Omar Compton PhD,['Tissues'],10,84.36,Mobile Payment,Los Angeles,Pharmacy,TRUE,Young Adult,Summer,Discount on Selected Items
1000001950,26/05/2022 13:23,Michael Chandler,"['Apple', 'Shower Gel']",10,8.58,Debit Card,Los Angeles,Supermarket,TRUE,Retiree,Fall,Discount on Selected Items
1000001965,23/12/2020 17:38,Michael Martinez,['Power Strips'],10,48.84,Cash,Los Angeles,Department Store,TRUE,Middle-Aged,Fall,
1000001977,16/01/2022 06:01,Dennis Haas,['Soda'],1,48.98,Cash,Los Angeles,Department Store,FALSE,Student,Winter,
1000001986,29/09/2021 15:18,Mrs. Michelle Dean MD,['Toilet Paper'],9,79.82,Credit Card,Los Angeles,Warehouse Club,TRUE,Teenager,Spring,BOGO (Buy One Get One)
1000002002,01/05/2024 23:33,Mr. Derrick Moore,"['Deodorant', 'Cereal Bars', 'Baby Wipes', 'BBQ Sauce']",1,65.67,Credit Card,Los Angeles,Specialty Store,FALSE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000002006,28/12/2020 02:22,Tiffany Livingston,"['Carrots', 'Ketchup', 'Ketchup', 'Garden Hose']",2,55.69,Mobile Payment,Los Angeles,Specialty Store,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000002025,09/08/2023 18:10,Tyler Kelly,"['Orange', 'Olive Oil', 'Mayonnaise', 'Hair Gel']",6,26.58,Mobile Payment,Los Angeles,Pharmacy,FALSE,Young Adult,Winter,Discount on Selected Items
1000002042,26/10/2023 06:18,Jason Delgado,['Bread'],4,92.36,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Teenager,Fall,
1000002072,10/06/2022 12:27,David Garcia,"['Plant Fertilizer', 'Hair Gel', 'Ironing Board']",2,74.5,Debit Card,Los Angeles,Convenience Store,TRUE,Young Adult,Fall,
1000002074,18/09/2021 22:53,Larry Hernandez,['Pancake Mix'],3,36.7,Credit Card,Los Angeles,Warehouse Club,FALSE,Homemaker,Winter,
1000002113,17/12/2021 16:32,Michael Humphrey,"['Pancake Mix', 'Garden Hose']",5,61.79,Debit Card,Los Angeles,Convenience Store,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000002143,05/12/2021 12:37,Laura Case,"['Light Bulbs', 'Cereal']",7,16.05,Cash,Los Angeles,Warehouse Club,FALSE,Senior Citizen,Spring,Discount on Selected Items
1000002146,14/02/2022 19:17,Kara Snyder,"['Trash Bags', 'Hair Gel', 'Ice Cream', 'Orange']",1,33.19,Cash,Los Angeles,Pharmacy,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000002149,02/03/2024 17:59,Alexis Butler,"['Garden Hose', 'Shampoo', 'Trash Bags', 'Toothpaste', 'Plant Fertilizer']",9,30.01,Mobile Payment,Los Angeles,Department Store,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000002153,02/03/2022 22:33,Nicole Bowers,"['Insect Repellent', 'Cheese', 'Dish Soap', 'Hand Sanitizer', 'Baby Wipes']",1,54.41,Mobile Payment,Los Angeles,Department Store,TRUE,Senior Citizen,Spring,Discount on Selected Items
1000002179,05/08/2022 04:13,Daniel Russo,['Syrup'],5,9.09,Cash,Los Angeles,Department Store,TRUE,Teenager,Summer,Discount on Selected Items
1000002188,27/10/2023 05:08,John Rivera,"['Cleaning Spray', 'Shower Gel', 'Toothbrush', 'Water', 'Yogurt']",4,98.75,Mobile Payment,Los Angeles,Specialty Store,TRUE,Middle-Aged,Fall,
1000002201,02/08/2021 15:29,Dawn Powell,"['Toothpaste', 'Ketchup', 'Trash Bags']",9,88.04,Mobile Payment,Los Angeles,Supermarket,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000002204,11/08/2022 23:49,Johnathan Miranda,"['Iron', 'Shower Gel', 'Salmon', 'Peanut Butter', 'Toilet Paper']",5,53.68,Mobile Payment,Los Angeles,Department Store,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000002205,26/12/2022 00:32,Crystal Hooper,"['Yogurt', 'Cleaning Spray']",10,52.77,Debit Card,Los Angeles,Supermarket,FALSE,Homemaker,Winter,Discount on Selected Items
1000002236,17/04/2023 17:39,Michael Simpson,"['Ice Cream', 'Cleaning Spray', 'Bread', 'Beef']",9,98.24,Credit Card,Los Angeles,Convenience Store,TRUE,Senior Citizen,Spring,
1000002243,28/11/2023 00:51,Robin Gutierrez,"['Chicken', 'Shrimp', 'Syrup', 'Power Strips', 'Cleaning Rags']",3,93.4,Debit Card,Los Angeles,Department Store,FALSE,Professional,Fall,BOGO (Buy One Get One)
1000002246,08/10/2022 07:58,Karen Cooper,"['Feminine Hygiene Products', 'Chicken', 'Potatoes']",10,75.6,Credit Card,Los Angeles,Supermarket,TRUE,Retiree,Summer,
1000002272,27/12/2020 22:21,Jeremy Weber,['Mustard'],6,44.67,Debit Card,Los Angeles,Supermarket,TRUE,Student,Fall,
1000002295,25/02/2022 06:55,Michael Yates,"['Cheese', 'Extension Cords', 'Toothpaste']",3,45.92,Cash,Los Angeles,Convenience Store,FALSE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000002319,20/02/2022 16:23,Chad Ramirez,"['Ice Cream', 'Razors', 'Pancake Mix']",4,20.92,Debit Card,Los Angeles,Specialty Store,TRUE,Professional,Fall,
1000002321,23/06/2021 21:54,Sandra Gaines,['Toothbrush'],10,23.95,Cash,Los Angeles,Specialty Store,TRUE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000002326,13/03/2022 01:13,Kimberly Walters,"['Ice Cream', 'Salmon']",1,30.39,Debit Card,Los Angeles,Supermarket,TRUE,Young Adult,Fall,Discount on Selected Items
1000002327,14/04/2022 21:41,Morgan Salazar,"['Dishware', 'Sponges', 'Mop']",6,16.06,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000002344,10/12/2023 12:45,Andrea Roberts,"['Olive Oil', 'Banana']",10,41.47,Debit Card,Los Angeles,Supermarket,TRUE,Retiree,Fall,Discount on Selected Items
1000002348,26/02/2020 00:02,Joseph Trujillo,"['Toothbrush', 'Toothbrush', 'Syrup', 'Rice']",1,44.09,Cash,Los Angeles,Pharmacy,FALSE,Retiree,Summer,
1000002354,10/08/2021 21:32,Sean Carr,['Cleaning Spray'],2,65.3,Mobile Payment,Los Angeles,Specialty Store,FALSE,Teenager,Spring,
1000002356,08/11/2022 10:15,Ms. Natalie Rodriguez,"['Cereal Bars', 'Apple', 'Shrimp']",6,89.46,Cash,Los Angeles,Specialty Store,TRUE,Professional,Summer,
1000002365,14/11/2022 08:57,Howard Chase,"['Trash Bags', 'Toothpaste', 'BBQ Sauce', 'Garden Hose', 'Iron']",7,28.04,Cash,Los Angeles,Supermarket,FALSE,Middle-Aged,Winter,
1000002387,10/07/2020 17:01,Nicole Young,"['Dish Soap', 'Banana', 'Cheese', 'Deodorant', 'Pickles']",8,90.7,Mobile Payment,Los Angeles,Supermarket,FALSE,Homemaker,Winter,Discount on Selected Items
1000002388,10/02/2022 22:35,Melissa Gonzalez,['Hand Sanitizer'],4,97.75,Mobile Payment,Los Angeles,Warehouse Club,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000002389,23/03/2020 13:06,Kaitlyn Henry,"['Dustpan', 'Shrimp', 'Hand Sanitizer', 'Bath Towels']",7,91.79,Mobile Payment,Los Angeles,Convenience Store,TRUE,Professional,Winter,
1000002390,25/08/2020 15:32,Kevin Pope,['Coffee'],8,16.82,Credit Card,Los Angeles,Specialty Store,TRUE,Homemaker,Spring,Discount on Selected Items
1000002399,01/09/2021 06:24,Krista Johnson,"['Iron', 'Rice', 'Tissues']",2,5.97,Credit Card,Los Angeles,Department Store,FALSE,Teenager,Winter,BOGO (Buy One Get One)
1000002401,01/12/2021 07:21,Amy Thomas,['BBQ Sauce'],2,46.43,Debit Card,Los Angeles,Supermarket,FALSE,Young Adult,Summer,Discount on Selected Items
1000002403,18/08/2023 20:02,Michael Waller,"['Air Freshener', 'Toothpaste']",4,73.04,Mobile Payment,Los Angeles,Convenience Store,FALSE,Student,Winter,Discount on Selected Items
1000002406,13/09/2022 08:46,Priscilla Clay,"['Water', 'Tea', 'Pasta', 'Tomatoes', 'Banana']",9,19.59,Mobile Payment,Los Angeles,Supermarket,FALSE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000002432,30/11/2020 05:01,Johnny Dixon,"['Cleaning Spray', 'Pasta', 'Mop']",10,33.75,Debit Card,Los Angeles,Department Store,TRUE,Retiree,Fall,
1000002447,23/02/2023 22:22,Scott Buck,"['Iron', 'Tuna', 'Toothpaste', 'Cleaning Rags']",5,50.55,Mobile Payment,Los Angeles,Convenience Store,TRUE,Homemaker,Fall,
1000002454,02/08/2020 07:28,Elizabeth Lewis,"['Rice', 'Cereal']",8,66.99,Debit Card,Los Angeles,Pharmacy,TRUE,Senior Citizen,Winter,
1000002466,25/03/2023 04:20,John Davis,"['Pickles', 'Tissues']",1,16.97,Debit Card,Los Angeles,Warehouse Club,FALSE,Student,Fall,Discount on Selected Items
1000002486,19/04/2022 17:51,Emily Williams,"['Mustard', 'Yogurt', 'Ice Cream']",7,90.99,Cash,Los Angeles,Pharmacy,TRUE,Professional,Fall,BOGO (Buy One Get One)
1000002501,03/06/2022 07:24,Mary Jones,"['Cereal Bars', 'Toothpaste', 'Diapers']",2,62.07,Cash,Los Angeles,Convenience Store,TRUE,Young Adult,Spring,Discount on Selected Items
1000002524,19/02/2022 17:50,Allison Fuller,"['Dishware', 'Power Strips', 'Potatoes']",6,82.65,Cash,Los Angeles,Department Store,TRUE,Professional,Spring,BOGO (Buy One Get One)
1000002526,02/05/2022 19:13,Suzanne Carroll,"['Rice', 'Bath Towels', 'Iron', 'Ketchup']",10,78.29,Credit Card,Los Angeles,Department Store,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
1000002531,09/07/2023 14:40,Frederick Rubio MD,"['Syrup', 'Chips']",5,74.59,Mobile Payment,Los Angeles,Specialty Store,TRUE,Retiree,Summer,Discount on Selected Items
1000002533,29/11/2020 23:11,Jason Pope,"['Shampoo', 'Lawn Mower', 'Spinach', 'Sponges']",7,5.57,Cash,Los Angeles,Warehouse Club,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000002536,20/11/2022 12:04,Dr. Samuel Harris,"['Light Bulbs', 'Hair Gel']",4,65.03,Debit Card,Los Angeles,Warehouse Club,FALSE,Teenager,Fall,Discount on Selected Items
1000002552,05/11/2020 21:06,Debbie Palmer,"['Cereal', 'Spinach', 'Dishware', 'Mustard', 'Carrots']",3,42.37,Credit Card,Los Angeles,Pharmacy,FALSE,Student,Spring,BOGO (Buy One Get One)
1000002559,26/11/2022 00:35,Amy Richards,"['Pickles', 'Hair Gel', 'Diapers', 'Soda', 'Toothbrush']",8,90.66,Credit Card,Los Angeles,Pharmacy,FALSE,Student,Winter,
1000002565,14/09/2020 05:36,Kyle Carr,"['Plant Fertilizer', 'Mop', 'Iron', 'Pickles']",1,23.33,Cash,Los Angeles,Specialty Store,FALSE,Student,Summer,
1000002579,23/11/2020 00:14,Brian Petersen,['Mop'],5,6.56,Cash,Los Angeles,Warehouse Club,TRUE,Homemaker,Winter,Discount on Selected Items
1000002584,01/08/2020 03:30,Stephen Delgado,"['Hair Gel', 'Soda', 'Eggs']",7,56.34,Mobile Payment,Los Angeles,Specialty Store,FALSE,Homemaker,Winter,Discount on Selected Items
1000002593,16/02/2021 00:22,Daniel Steele,"['Toothpaste', 'Diapers', 'Spinach']",9,43.73,Cash,Los Angeles,Pharmacy,TRUE,Teenager,Fall,Discount on Selected Items
1000002600,21/12/2023 23:45,Tiffany Lindsey,"['Cleaning Spray', 'Deodorant', 'Ice Cream']",8,10.2,Debit Card,Los Angeles,Warehouse Club,FALSE,Retiree,Summer,
1000002606,24/05/2020 22:32,Christopher Thomas,['Tea'],5,72.93,Cash,Los Angeles,Specialty Store,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
1000002608,05/02/2021 03:11,Mary Johnson,"['Toothpaste', 'Vinegar', 'Tuna', 'Toothbrush']",1,42.11,Mobile Payment,Los Angeles,Department Store,TRUE,Retiree,Winter,
